PLAYER NAME             KILLS   DEATHS     KDR   PLAYED WITH CHAMPION(S)
Paniccc                     0        3    0.00   Thresh
Pratmire                    0        3    0.00   Thresh
ReSkogkatt                  0        3    0.00   Nami
Saiith                      0        3    0.00   Blitzcrank
SentineI                    0        3    0.00   Zed
Shac0Wak0Bak0               0        3    0.00   Nami
SheLovesLeague              0        3    0.00   Zac
SirWildebeast               0        3    0.00   Morgana
SonicGCT                    0        3    0.00   Annie
TdotHE                      0        3    0.00   Janna
Te4chMeSenPai               0        3    0.00   Braum
TrollBot44                  0        3    0.00   Teemo
UptoRavily                  0        3    0.00   Nami
WicclaiR                    0        3    0.00   Graves
XXxXXXX                     0        3    0.00   Soraka
Ymortiz                     0        3    0.00   Braum
aRxLok                      0        3    0.00   Cho'Gath
godsmacker8000              0        3    0.00   Vayne
howtocarrot                 0        3    0.00   Maokai
iViruz                      0        3    0.00   Zilean
ilikefeet                   0        3    0.00   Volibear
imnoobsssss                 0        3    0.00   Ezreal
junipooh                    0        3    0.00   Nasus
poconina                    0        3    0.00   Sona
reaper9333                  0        3    0.00   Blitzcrank
sevr                        0        3    0.00   Braum
substrata                   0        3    0.00   Morgana
tradedurmomforRP            0        3    0.00   Fiora
vicariousky                 0        3    0.00   Janna
wbkl                        0        3    0.00   Soraka
xxkaylowxx                  0        3    0.00   JarvanIV
yguyg                       0        3    0.00   Malphite
82342421                    0        4    0.00   Draven
AncientSonic1               0        4    0.00   Morgana
Anymore                     0        4    0.00   Irelia
AstroBoi                    0        4    0.00   Thresh
BBnoCry                     0        4    0.00   Tristana
BIastoise                   0        4    0.00   Thresh
BeatseekerSona              0        4    0.00   Zyra
BigPomelos                  0        4    0.00   Lucian
BongoToBongo                0        4    0.00   Singed
BraximusMaximus             0        4    0.00   Braum
CanadaPrime                 0        4    0.00   Malphite
Chirsty67                   0        4    0.00   Janna
Dadboner1025                0        4    0.00   Braum
Discordia                   0        4    0.00   Janna
FORTHEWHORDE                0        4    0.00   Amumu
GLBLilframes                0        4    0.00   Blitzcrank
ImpluseGundam               0        4    0.00   Janna
InfernalBudgie              0        4    0.00   Morgana
Ivanhola                    0        4    0.00   Blitzcrank
JewC                        0        4    0.00   Volibear
JewishRatt                  0        4    0.00   Vladimir
KanchoLegion                0        4    0.00   Annie
KarenTiffany                0        4    0.00   Riven
KennichiYuki                0        4    0.00   Annie
Langdon451Montag            0        4    0.00   JarvanIV
LoopertShmock               0        4    0.00   Ashe
M1Sap                       0        4    0.00   Morgana
MarcuzOrNothin              0        4    0.00   Braum
Mattr0city                  0        4    0.00   Blitzcrank
MerkzAllDay                 0        4    0.00   Sivir
Missyguoguo                 0        4    0.00   Vayne
MuchoMango                  0        4    0.00   Kha'Zix
NInja808                    0        4    0.00   Garen
Niriiya                     0        4    0.00   Blitzcrank
NukiPan                     0        4    0.00   Leona
PaulPardo                   0        4    0.00   Katarina
QueenAszhara                0        4    0.00   Janna
Rapsody                     0        4    0.00   Blitzcrank
RooRXD                      0        4    0.00   Vayne
STONEYISCOOL                0        4    0.00   Janna
Samuuu                      0        4    0.00   Nami
Schrodingger                0        4    0.00   Janna
SeductiveMuffin             0        4    0.00   Janna
Sephiroths                  0        4    0.00   Vayne
SephtisIV                   0        4    0.00   Blitzcrank
StrayPigeon                 0        4    0.00   Leona
Suex                        0        4    0.00   Janna
SyntaxEnigma                0        4    0.00   Sejuani
TeamButts2                  0        4    0.00   Amumu
Trusthex                    0        4    0.00   Caitlyn
UJannaBeKiddinMe            0        4    0.00   Janna
Untraceable777              0        4    0.00   Lulu
XxK1NGxTHORxX               0        4    0.00   Gnar
Yumma                       0        4    0.00   Alistar
Zipperfacesm                0        4    0.00   Karma
dunchan                     0        4    0.00   Leona
imtooolazy                  0        4    0.00   Lulu
kennethoo                   0        4    0.00   Tryndamere
kiddohh                     0        4    0.00   Kennen
mikashii                    0        4    0.00   Caitlyn
mobix                       0        4    0.00   Morgana
powerhit                    0        4    0.00   Sivir
smackdaflamez               0        4    0.00   Gnar
wenguang                    0        4    0.00   Nasus
xRadiant                    0        4    0.00   Annie
AsianxPersuazion            0        5    0.00   Sion
BAMPOWOW                    0        5    0.00   Leona
Bernbell                    0        5    0.00   Thresh
BoBAhero                    0        5    0.00   Cassiopeia
Casino99royal               0        5    0.00   Morgana
Chrisboehmer883             0        5    0.00   Blitzcrank
CoryCausesChaos             0        5    0.00   Vel'Koz
Critsyl                     0        5    0.00   Kog'Maw
CupCakesAreYum              0        5    0.00   Nami
DaMasterBeef                0        5    0.00   Draven
DarkSinVenger               0        5    0.00   Taric
Darkjim                     0        5    0.00   Malzahar
Dntrip                      0        5    0.00   Lucian
Dons                        0        5    0.00   Thresh
Doota                       0        5    0.00   Janna
Drdarkdragon                0        5    0.00   Skarner
Eazyness                    0        5    0.00   Jax
EdW0RLD                     0        5    0.00   Sejuani
EpicMajin                   0        5    0.00   Thresh
Freek37                     0        5    0.00   Leona
GDRTyrannous                0        5    0.00   Brand
HaV                         0        5    0.00   Nami
HataroBoyz                  0        5    0.00   Janna
HiddenOneShaco              0        5    0.00   Janna
Hiffy                       0        5    0.00   JarvanIV
HopelessJX68                0        5    0.00   Janna
IamZevahc                   0        5    0.00   Thresh
IisaJoo                     0        5    0.00   Braum
Juggernaut32                0        5    0.00   Caitlyn
KeishuSenpai                0        5    0.00   Alistar
KhoiHakJao                  0        5    0.00   Soraka
KkndXtreme                  0        5    0.00   Olaf
Madniss                     0        5    0.00   Teemo
MajorAltercation            0        5    0.00   Nautilus
Mamezao                     0        5    0.00   Riven
MoMoSD                      0        5    0.00   Blitzcrank
Momaru                      0        5    0.00   Lulu
MrBt                        0        5    0.00   Jinx
MrNatural97                 0        5    0.00   Sona
MrTam                       0        5    0.00   Leona
MumyoSakanagare             0        5    0.00   Jinx
Murdahfayce                 0        5    0.00   TwistedFate
OMGxiaoxiao                 0        5    0.00   Hecarim
